Subj,Age,Sex,Block,Cue_L,Cue_R,Out_C,Out_I,Norm_Rev,Resp_Key,Acc,RT,FixReps
124,22,f,24,1,4,1,2,0,90,1,712.639858105831,0
124,22,f,24,3,1,1,2,0,90,1,787.045606433821,0
124,22,f,24,4,1,1,2,0,90,1,855.43382650576,0
124,22,f,24,1,3,1,2,0,75,1,828.53229059765,0
124,22,f,24,1,4,1,2,0,75,1,706.885247680475,0
124,22,f,24,2,4,2,1,0,90,1,1038.00385290742,0
124,22,f,24,4,2,2,1,0,90,1,896.87040233548,0
124,22,f,25,1,3,1,2,0,75,1,1079.58381102435,0
124,22,f,25,1,3,1,2,0,90,1,719.190164760221,0
124,22,f,25,3,1,1,2,0,75,1,975.249198418169,0
124,22,f,25,1,3,1,2,0,75,1,680.013897515892,0
124,22,f,25,2,3,2,1,0,90,1,914.504914540885,0
124,22,f,25,3,1,1,2,0,75,1,767.393479032762,0
124,22,f,25,2,4,2,1,0,75,0,773.194575500384,0
124,22,f,25,3,1,1,2,0,77,1,1054.51273868312,0
124,22,f,26,3,2,2,1,0,77,1,1099.92960684394,0
124,22,f,26,3,2,2,1,0,77,1,756.673313568172,0
124,22,f,26,1,4,1,2,0,90,1,1047.29411963854,0
124,22,f,26,1,4,1,2,0,65,1,918.575160390901,0
124,22,f,26,2,4,2,1,0,90,1,803.923362014757,0
124,22,f,26,3,2,2,1,0,65,1,959.099523006444,0
124,22,f,26,1,4,1,2,0,77,1,980.512083053327,0
124,22,f,26,3,1,1,2,0,65,1,1479.48244728832,0
124,22,f,27,1,4,1,2,0,75,1,952.155896087788,0
124,22,f,27,2,4,2,1,0,75,1,1270.49778104629,0
124,22,f,27,4,1,1,2,0,77,1,1468.30617521846,0
124,22,f,27,1,4,1,2,0,90,1,841.627470475942,0
124,22,f,27,1,4,1,2,0,65,1,825.370937527623,0
124,22,f,27,1,3,1,2,0,75,1,889.357170410221,0
124,22,f,27,2,4,2,1,0,90,1,731.413580324443,0
124,22,f,27,4,1,1,2,0,90,1,982.340131769888,0
124,22,f,28,2,3,2,1,0,65,1,746.962257555424,0
124,22,f,28,4,1,1,2,0,75,1,1801.98905948055,0
124,22,f,28,1,3,1,2,0,90,1,756.546835295012,0
124,22,f,28,3,2,2,1,0,90,0,877.242423528514,0
124,22,f,28,3,1,1,2,0,77,1,1481.28513998017,1
124,22,f,28,4,2,2,1,0,65,0,1525.25037566375,0
124,22,f,28,1,4,1,2,0,90,1,952.582118810824,0
124,22,f,28,3,2,2,1,0,77,1,1237.7519830552,0
124,22,f,29,1,4,1,2,0,75,1,1051.07820462581,0
124,22,f,29,1,3,1,2,0,65,1,2538.11674759345,1
124,22,f,29,1,3,1,2,0,77,1,1176.22528466745,0
124,22,f,29,1,3,1,2,0,75,1,1057.2991848021,0
124,22,f,29,1,3,1,2,0,75,1,739.49339867977,0
124,22,f,29,1,4,1,2,0,90,1,863.459612381121,0
124,22,f,29,1,3,1,2,0,90,1,653.446215947042,0
124,22,f,29,3,1,1,2,0,65,1,892.85539639604394,0
124,22,f,30,2,3,2,1,0,75,1,1420.51006664406,0
124,22,f,30,4,2,2,1,0,75,1,1136.70972964974,0
124,22,f,30,3,1,1,2,0,75,1,1384.0659111811,0
124,22,f,30,1,4,1,2,0,65,1,1039.95928546647,0
124,22,f,30,4,1,1,2,0,75,1,1016.41772482617,0
124,22,f,30,2,4,2,1,0,75,1,816.06286121314,0
124,22,f,30,2,4,2,1,0,65,1,935.111515194876,0
124,22,f,30,2,3,2,1,0,75,1,809.408413730125,0
124,22,f,31,3,1,1,2,0,90,1,1244.23769221539,0
124,22,f,31,1,3,1,2,0,65,1,856.201751859771,0
124,22,f,31,4,2,2,1,0,77,1,1068.16846784932,0
124,22,f,31,3,2,2,1,0,90,1,856.625559717941,0
124,22,f,31,3,1,1,2,0,65,1,1485.71459619779,0
124,22,f,31,3,1,1,2,0,77,1,893.165102141211,0
124,22,f,31,4,2,2,1,0,75,1,1061.20280534014,0
124,22,f,31,4,2,2,1,0,90,1,819.758200108481,0
124,22,f,32,3,2,2,1,0,90,1,762.81037737499,0
124,22,f,32,4,1,1,2,0,90,1,1241.91791771591,0
124,22,f,32,1,4,1,2,0,90,1,790.53839898188,0
124,22,f,32,1,3,1,2,0,75,1,645.042504547746,0
124,22,f,32,4,1,1,2,0,90,1,633.613879646873,0
124,22,f,32,2,4,2,1,0,77,1,1032.71561224756,0
124,22,f,32,3,2,2,1,0,65,1,1062.60463133731,0
124,22,f,32,4,1,1,2,0,77,1,1329.29629180217,0
124,22,f,33,3,1,1,2,0,75,1,1019.94040126738,0
124,22,f,33,4,2,2,1,0,77,1,798.239386236673,0
124,22,f,33,1,4,1,2,0,77,1,878.771029652853,0
124,22,f,33,3,2,2,1,0,77,1,849.577490127558,0
124,22,f,33,3,1,1,2,0,65,1,1537.394100862,0
124,22,f,33,4,2,2,1,0,65,1,951.892978253454,0
124,22,f,33,3,2,2,1,0,75,1,813.283055958891,0
124,22,f,33,2,4,2,1,0,65,1,1021.63834941894,0
124,22,f,34,3,2,2,1,0,75,1,850.37016779097,0
124,22,f,34,2,4,2,1,0,75,1,872.277774054965,0
124,22,f,34,2,3,2,1,0,90,1,964.021912437602,0
124,22,f,34,3,1,1,2,0,90,1,1323.31770315432,0
124,22,f,34,4,2,2,1,0,75,1,802.606961678975,0
124,22,f,34,3,1,1,2,0,65,1,1422.28227173109,0
124,22,f,34,2,3,2,1,0,77,1,926.320822549314,0
124,22,f,34,1,3,1,2,0,90,1,1127.97276762649,0
124,22,f,35,3,1,1,2,0,90,1,742.457035121333,0
124,22,f,35,3,2,2,1,0,75,1,814.838527396205,0
124,22,f,35,3,2,2,1,0,75,1,767.351822705677,0
124,22,f,35,4,2,2,1,0,77,1,877.729621453909,0
124,22,f,35,1,4,1,2,0,77,1,2146.03621927381,0
124,22,f,35,2,4,2,1,0,77,1,831.191051012866,0
124,22,f,35,2,3,2,1,0,65,1,1015.67907965,0
124,22,f,35,2,4,2,1,0,90,1,1126.9099275487,0
124,22,f,36,2,4,2,1,0,90,1,567.573808675661,0
124,22,f,36,4,2,2,1,0,75,1,856.081612593698,0
124,22,f,36,2,3,2,1,0,77,1,858.350675043766,0
124,22,f,36,1,4,1,2,0,65,1,840.801286638452,0
124,22,f,36,4,2,2,1,0,65,1,1284.26459374896,0
124,22,f,36,2,4,2,1,0,65,1,732.300135652622,0
124,22,f,36,2,3,2,1,0,75,1,793.816570883791,0
124,22,f,36,3,2,2,1,0,90,1,1159.93796225666,0
124,22,f,37,1,3,1,2,0,90,1,928.732965428935,0
124,22,f,37,1,4,1,2,0,90,1,804.965373932646,0
124,22,f,37,4,1,1,2,0,65,1,1120.1184367892,0
124,22,f,37,4,1,1,2,0,65,1,978.416890495282,0
124,22,f,37,2,4,2,1,0,75,1,1167.21061378848,0
124,22,f,37,4,2,2,1,0,77,1,958.138408885134,0
124,22,f,37,2,4,2,1,0,90,1,694.807931125979,0
124,22,f,37,3,2,2,1,0,90,1,835.200321660523,0
124,22,f,38,4,2,2,1,0,77,1,974.236768532137,0
124,22,f,38,4,2,2,1,0,77,1,900.912575441907,0
124,22,f,38,1,4,1,2,0,90,0,803.933323310048,0
124,22,f,38,3,2,2,1,0,65,1,1170.68952089903,0
124,22,f,38,4,1,1,2,0,9999,9999,9999,1
124,22,f,38,4,2,2,1,0,9999,9999,9999,1
124,22,f,38,4,2,2,1,0,90,1,1759.19321955735,0
124,22,f,38,2,3,2,1,0,75,1,1037.3865544243,0
124,22,f,39,3,2,2,1,0,75,1,921.18562361793,0
124,22,f,39,3,1,1,2,0,90,1,1303.50559130602,0
124,22,f,39,3,1,1,2,0,90,1,838.856117232353,0
124,22,f,39,3,2,2,1,0,75,1,1163.21643601623,0
124,22,f,39,2,4,2,1,0,77,1,848.096275625721,0
124,22,f,39,4,2,2,1,0,90,1,913.754798777518,0
124,22,f,39,2,3,2,1,0,90,1,786.141543372651,0
124,22,f,39,1,4,1,2,0,65,1,1174.08903949399,0
124,22,f,40,4,2,2,1,0,9999,9999,9999,0
124,22,f,40,2,3,2,1,0,75,1,2406.71910534002,0
124,22,f,40,1,3,1,2,0,90,1,1934.74988997332,0
124,22,f,40,4,2,2,1,0,77,1,1571.56919387853,0
124,22,f,40,3,1,1,2,0,75,1,1949.59946535164,0
124,22,f,40,1,4,1,2,0,77,1,1263.05940977181,0
124,22,f,40,4,2,2,1,0,77,1,1033.85753897965,0
124,22,f,40,2,3,2,1,0,90,1,1027.71262687747,0
124,22,f,41,1,3,1,2,0,65,1,1026.78954679504,0
124,22,f,41,2,4,2,1,0,90,1,1121.02280170802,0
124,22,f,41,3,1,1,2,0,77,1,1031.1039953267,0
124,22,f,41,1,4,1,2,1,65,1,2199.40552193657,0
124,22,f,41,1,4,1,2,1,90,1,1229.46327934551,0
124,22,f,41,1,4,1,2,0,90,1,1349.82440952081,0
124,22,f,41,1,4,1,2,0,90,1,867.10605036933,0
124,22,f,41,4,1,2,1,1,90,1,1017.82558797277,0
124,22,f,42,4,2,2,1,1,9999,9999,9999,0
124,22,f,42,3,1,1,2,0,77,1,1179.08900629118,0
124,22,f,42,4,2,2,1,0,65,1,1682.34393517196,0
124,22,f,42,4,1,2,1,1,77,1,889.33151252786,0
124,22,f,42,3,1,1,2,1,90,1,957.666001977486,0
124,22,f,42,2,3,2,1,1,75,1,2116.40830687611,0
124,22,f,42,2,3,2,1,0,90,1,922.034144907229,0
124,22,f,42,1,4,1,2,1,90,1,1496.32760226814,0
124,22,f,43,4,1,1,2,0,77,1,2661.52422315645,0
124,22,f,43,2,3,2,1,1,65,1,1744.23648478478,0
124,22,f,43,4,1,1,2,0,90,0,1951.39944132097,0
124,22,f,43,4,2,2,1,1,77,1,1888.20226380994,0
124,22,f,43,2,4,2,1,0,65,1,2258.3622059974,0
124,22,f,43,2,3,2,1,0,75,1,994.743454371928,0
124,22,f,43,3,1,1,2,1,90,1,1214.51861886817,0
124,22,f,43,3,2,2,1,0,65,1,2030.14318306305,0
124,22,f,44,4,2,2,1,0,90,1,2521.88225023565,0
124,22,f,44,4,1,2,1,1,90,0,1828.29925664555,0
124,22,f,44,1,4,1,2,1,77,1,1592.1244787678,0
124,22,f,44,4,2,2,1,0,75,1,2401.74509828648,0
124,22,f,44,1,3,1,1,1,90,1,1370.08689268623,0
124,22,f,44,2,4,2,2,1,75,1,1058.00432380784,0
124,22,f,44,1,3,1,1,1,77,1,2142.98987388975,0
124,22,f,44,1,3,1,2,0,90,1,933.784247990843,0
124,22,f,45,4,1,1,2,0,65,1,936.200013162306,0
124,22,f,45,2,4,2,2,1,75,1,1835.56798403515,0
124,22,f,45,4,2,2,1,0,75,1,1606.81165483766,0
124,22,f,45,1,4,1,2,1,75,1,2823.89968431744,0
124,22,f,45,2,3,2,1,0,75,1,1976.70898104479,0
124,22,f,45,2,4,2,1,0,65,1,1599.58337634816,0
124,22,f,45,2,4,2,2,1,77,1,1120.96303393264,0
124,22,f,45,1,4,1,2,0,65,1,1028.96775015324,0
124,22,f,46,1,3,1,1,1,77,1,1241.7488775427,0
124,22,f,46,4,1,2,1,1,90,1,1889.94458500747,0
124,22,f,46,4,2,2,1,0,75,0,1963.43630898264,0
124,22,f,46,3,2,1,2,1,77,1,1455.88142073393,0
124,22,f,46,3,2,2,1,0,75,0,1472.3519706167299,0
124,22,f,46,3,2,1,2,1,90,1,767.397101324605,0
124,22,f,46,3,2,1,2,1,65,1,1124.63905395634,0
124,22,f,46,4,1,1,2,0,90,1,1091.54370503529,0
124,22,f,47,3,1,1,2,1,75,1,841.909103477519,0
124,22,f,47,2,3,2,1,0,65,0,1617.65799671775,0
124,22,f,47,2,4,2,1,0,65,1,1412.73542617273,0
124,22,f,47,1,3,1,1,1,65,1,1693.20325692388,0
124,22,f,47,2,3,2,1,1,77,0,1520.12091201686,0
124,22,f,47,3,1,1,2,0,77,1,1838.62459256488,0
124,22,f,47,2,4,2,2,1,90,1,1767.44539851643,0
124,22,f,47,1,3,1,2,0,9999,9999,9999,1
124,22,f,48,4,2,2,1,1,65,1,1588.1988226356,0
124,22,f,48,4,2,2,1,1,77,1,757.377848854958,0
124,22,f,48,4,1,1,2,0,75,0,709.591701575846,0
124,22,f,48,2,3,2,1,1,77,1,1154.25036419038,0
124,22,f,48,1,3,1,1,1,65,1,2039.92185514289,0
124,22,f,48,1,3,1,2,0,90,1,1404.7917455282,0
124,22,f,48,2,3,2,1,1,65,1,2035.43625344173,0
124,22,f,48,3,1,1,2,0,77,0,853.930274552113,0
124,22,f,49,2,4,2,2,1,75,1,1108.13258303824,0
124,22,f,49,4,1,2,1,1,65,1,1580.20865594153,0
124,22,f,49,4,2,2,1,1,77,1,1181.9964972492,0
124,22,f,49,1,4,1,2,0,75,0,1091.54400688931,0
124,22,f,49,3,1,1,2,1,75,1,1591.83348818624,0
124,22,f,49,2,4,2,1,0,75,1,2212.26917715467,0
124,22,f,49,1,3,1,2,0,75,1,2070.69622213385,0
124,22,f,49,3,2,1,2,1,75,1,1467.46489850921,0
124,22,f,50,3,2,2,1,0,77,1,2447.94347538118,0
124,22,f,50,3,1,1,2,0,65,1,1168.73891805881,0
124,22,f,50,1,4,1,2,0,77,1,1348.82224278772,0
124,22,f,50,3,2,1,2,1,90,1,1564.30288135016,0
124,22,f,50,2,3,2,1,0,77,1,2737.80329881629,0
124,22,f,50,3,2,2,1,0,75,1,1439.08848709543,0
124,22,f,50,3,1,1,2,1,75,0,1137.60745370382,0
124,22,f,50,3,2,2,1,0,75,1,1927.29793511171,0
124,22,f,51,2,3,2,1,0,65,1,1160.78587983066,0
124,22,f,51,1,3,1,2,0,65,1,1244.34394603668,0
124,22,f,51,3,2,1,2,1,77,0,965.89010819298,0
124,22,f,51,4,2,2,1,1,77,1,1606.39086555238,0
124,22,f,51,2,4,2,1,0,77,1,2003.89577224632,0
124,22,f,51,3,1,1,2,1,65,1,2272.47011762302,0
124,22,f,51,1,3,1,2,0,65,0,1270.77971590188,0
124,22,f,51,4,2,2,1,0,77,1,1234.7675184501,0
124,22,f,52,1,4,1,2,1,65,1,1587.93590479763,0
124,22,f,52,2,4,2,1,0,77,1,1168.37638726065,0
124,22,f,52,2,4,2,1,0,77,1,1787.61038172524,0
124,22,f,52,3,1,1,2,0,77,1,2886.82730312576,0
124,22,f,52,4,2,2,1,1,77,1,2617.84454462031,0
124,22,f,52,1,4,1,2,0,77,1,2393.7980972114,0
124,22,f,52,1,4,1,2,1,77,1,1639.75305645727,0
124,22,f,52,4,1,1,2,0,77,1,1677.01041589316,0
124,22,f,53,2,3,2,1,1,65,0,1980.68746222998,0
124,22,f,53,4,2,2,1,0,77,0,2295.84263809011,0
124,22,f,53,1,3,1,1,1,65,1,770.504421911028,0
124,22,f,53,3,2,2,1,0,65,1,1995.97261790404,0
124,22,f,53,2,4,2,2,1,75,1,2492.31018147111,0
124,22,f,53,1,3,1,2,0,65,1,1449.9475069897,0
124,22,f,53,4,1,1,2,0,65,1,966.88412477306,0
124,22,f,53,1,3,1,1,1,75,0,1917.91379071947,0
124,22,f,54,4,2,2,1,0,65,1,2350.95788424587,0
124,22,f,54,3,2,2,1,0,77,1,1160.3204156454,0
124,22,f,54,3,2,1,2,1,77,0,1311.90869898637,0
124,22,f,54,4,1,2,1,1,77,1,1945.20019487754,0
124,22,f,54,2,4,2,2,1,75,1,1561.87202330693,0
124,22,f,54,3,1,1,2,0,90,1,1865.34259914697,0
124,22,f,54,4,2,2,1,0,65,1,1783.30378148894,0
124,22,f,54,3,2,1,2,1,75,1,882.476329847123,0
124,22,f,55,1,3,1,2,0,65,0,1405.30641247824,0
124,22,f,55,3,1,1,2,0,77,1,1566.34615442817,0
124,22,f,55,1,3,1,1,1,9999,9999,9999,0
124,22,f,55,3,2,2,1,0,65,1,2291.41710602198,0
124,22,f,55,2,3,2,1,0,90,1,1175.5621038501,0
124,22,f,55,1,4,1,2,1,65,1,1238.65574425872,0
124,22,f,55,1,4,1,2,0,90,1,2384.52654564753,0
124,22,f,55,3,1,1,2,1,65,1,1399.83252948878,0
124,22,f,56,2,3,2,1,1,75,1,2509.51032080775,0
124,22,f,56,1,4,1,2,0,9999,9999,9999,0
124,22,f,56,2,3,2,1,0,9999,9999,9999,0
124,22,f,56,3,1,1,2,1,77,1,1274.66552685291,0
124,22,f,56,1,4,1,2,0,90,1,2302.62869541184,0
124,22,f,56,2,4,2,2,1,90,1,1902.62772947244,0
124,22,f,56,2,3,2,1,0,65,1,1555.06543967567,0
124,22,f,56,3,2,1,2,1,77,1,956.030840174208,0
124,22,f,57,1,3,1,1,1,77,1,1405.68101757162,0
124,22,f,57,4,1,2,1,1,75,1,1284.68991089903,0
124,22,f,57,3,2,2,1,0,75,1,1693.32520733224,1
124,22,f,57,1,4,1,2,1,65,1,837.80293658856,0
124,22,f,57,4,1,2,1,1,75,0,2696.05973396392,0
124,22,f,57,3,2,1,2,1,90,1,2622.0491170352,0
124,22,f,57,4,1,1,2,0,90,1,1761.35814118607,0
124,22,f,57,2,4,2,2,1,77,1,1858.63532661824,0
124,22,f,58,3,1,1,2,1,90,1,985.387382719637,0
124,22,f,58,3,2,2,1,0,75,1,2254.69343055738,0
124,22,f,58,2,4,2,1,0,77,1,2054.18794006982,0
124,22,f,58,4,1,1,2,0,75,1,2091.96992775105,0
124,22,f,58,4,2,2,1,1,75,1,1935.81182448179,0
124,22,f,58,1,3,1,1,1,90,1,1821.88357841369,0
124,22,f,58,2,3,2,1,1,65,1,2226.06587375049,0
124,22,f,58,2,3,2,1,0,65,1,1767.58244179655,0
124,22,f,59,3,1,1,2,1,90,1,1923.41423716789,0
124,22,f,59,4,2,2,1,1,75,1,2530.2726799091,0
124,22,f,59,2,4,2,2,1,65,0,2555.00174775443,0
124,22,f,59,2,4,2,1,0,65,0,2882.60280812028,0
124,22,f,59,4,1,1,2,0,90,1,1353.91970953788,0
124,22,f,59,1,4,1,2,1,65,0,2601.14397936195,0
124,22,f,59,4,1,2,1,1,90,1,1598.2244141087,0
124,22,f,59,4,1,2,1,1,90,1,1294.12355991371,0
124,22,f,60,4,2,2,1,0,65,1,2476.10405871455,0
124,22,f,60,1,3,1,2,0,75,1,2210.49334977943,0
124,22,f,60,2,3,2,1,1,65,1,1309.26201287002,0
124,22,f,60,2,3,2,1,1,77,1,2618.82286461696,0
124,22,f,60,3,1,1,2,0,65,0,1760.78793246415,0
124,22,f,60,3,1,1,2,0,77,0,2447.35153292277,0
124,22,f,60,1,4,1,2,0,75,1,2060.26402867428,0
124,22,f,60,4,2,2,1,1,75,0,1578.877464588,1
125,22,f,1,3,1,1,2,0,77,0,1440.30901844235,1
125,22,f,1,4,2,2,1,0,75,1,2157.6630367199,0
125,22,f,1,2,4,2,1,0,65,1,1070.20953799656,1
125,22,f,1,3,2,2,1,0,65,0,2282.27137549766,1
125,22,f,1,1,3,1,2,0,77,1,2343.11726714077,0
125,22,f,1,3,1,1,2,0,90,1,1217.42736986198,0
125,22,f,1,1,4,1,2,0,90,1,897.56678012418,0
125,22,f,1,4,1,1,2,0,90,1,1043.73293745812,0
125,22,f,2,1,3,1,2,0,65,1,1129.4984442211,0
125,22,f,2,3,1,1,2,0,77,1,2469.88570435133,0
125,22,f,2,3,1,1,2,0,77,1,911.811778030824,0
125,22,f,2,1,3,1,2,0,75,1,1040.66424535995,0
125,22,f,2,2,4,2,1,0,75,1,1510.53696979943,0
125,22,f,2,3,1,1,2,0,90,1,1090.91671969145,0
125,22,f,2,1,4,1,2,0,75,1,966.110059973289,0
125,22,f,2,4,2,2,1,0,75,1,1063.89375551589,0
125,22,f,3,3,2,2,1,0,75,1,1081.06647766181,0
125,22,f,3,4,2,2,1,0,90,1,1062.83121408705,0
125,22,f,3,3,2,2,1,0,65,1,1010.84577090296,0
125,22,f,3,3,2,2,1,0,90,1,1223.61576811454,0
125,22,f,3,1,4,1,2,0,75,1,1458.71362456091,0
125,22,f,3,3,2,2,1,0,75,1,1122.73862809161,0
125,22,f,3,1,3,1,2,0,65,1,1042.04977523841,0
125,22,f,3,4,2,2,1,0,90,1,855.856595546356,0
125,22,f,4,3,2,2,1,0,90,1,824.570183882315,0
125,22,f,4,3,2,2,1,0,77,1,1293.30158185621,0
125,22,f,4,3,2,2,1,0,90,1,929.772954215878,0
125,22,f,4,3,1,1,2,0,75,1,1435.54026005586,0
125,22,f,4,2,3,2,1,0,90,1,949.239498047973,0
125,22,f,4,2,3,2,1,0,65,1,958.425953540427,0
125,22,f,4,2,4,2,1,0,75,1,1170.92005220911,0
125,22,f,4,1,3,1,2,0,90,1,1005.40205722427,0
125,22,f,5,2,3,2,1,0,90,1,1250.60613159076,0
125,22,f,5,3,2,2,1,0,75,1,887.758798264258,0
125,22,f,5,2,3,2,1,0,90,1,915.91524058822,0
125,22,f,5,4,2,2,1,0,77,1,978.44670932318,0
125,22,f,5,4,1,1,2,0,90,1,2455.55497867099,0
125,22,f,5,4,2,2,1,0,75,1,1403.22088908215,0
125,22,f,5,1,4,1,2,0,65,1,1060.72907246198,0
125,22,f,5,1,3,1,2,0,90,1,758.403434909269,0
125,22,f,6,2,3,2,1,0,65,1,856.252331857831,0
125,22,f,6,4,2,2,1,0,77,1,717.418615968199,0
125,22,f,6,2,3,2,1,0,77,1,832.774090409657,0
125,22,f,6,3,2,2,1,0,90,1,747.648523367388,0
125,22,f,6,2,3,2,1,0,77,1,863.26148299122,0
125,22,f,6,1,3,1,2,0,90,1,866.411374987365,0
125,22,f,6,1,3,1,2,0,77,1,975.855557153409,0
125,22,f,6,4,1,1,2,0,65,1,1165.4334746454,0
125,22,f,7,4,1,1,2,0,65,1,890.98626785926194,0
125,22,f,7,3,1,1,2,0,77,1,808.45547528952,0
125,22,f,7,1,3,1,2,0,65,1,700.712264988397,0
125,22,f,7,4,1,1,2,0,65,1,768.848036048439,0
125,22,f,7,4,1,1,2,0,90,1,829.345281290443,0
125,22,f,7,3,2,2,1,0,90,1,805.947334167286,0
125,22,f,7,4,2,2,1,0,90,1,842.414239021309,0
125,22,f,7,2,4,2,1,0,77,1,984.5620578526,0
125,22,f,8,1,4,1,2,0,65,1,867.096593468887,0
125,22,f,8,1,3,1,2,0,77,1,882.989134304808,0
125,22,f,8,1,4,1,2,0,77,1,800.48943314614,0
125,22,f,8,2,3,2,1,0,65,1,744.387547496444,0
125,22,f,8,4,1,1,2,0,65,1,837.153753367602,0
125,22,f,8,4,1,1,2,0,77,1,957.096569320129,0
125,22,f,8,2,4,2,1,0,75,1,1051.9836320309,0
125,22,f,8,1,4,1,2,0,90,1,731.832352696074,0
125,22,f,9,2,4,2,1,0,90,1,741.123251184035,0
125,22,f,9,2,3,2,1,0,90,1,663.893393284525,0
125,22,f,9,4,2,2,1,0,65,1,993.778699183167,0
125,22,f,9,4,2,2,1,0,65,1,727.594563169987,0
125,22,f,9,1,4,1,2,0,77,1,728.382111632527,0
125,22,f,9,4,2,2,1,0,75,1,1026.67311033656,0
125,22,f,9,4,2,2,1,0,65,1,782.817135412188,0
125,22,f,9,1,3,1,2,0,77,1,1154.99641996212,0
125,22,f,10,3,1,1,2,0,77,1,1083.55590356223,0
125,22,f,10,4,1,1,2,0,75,1,778.018191191222,0
125,22,f,10,1,4,1,2,0,75,1,900.836208031251,0
125,22,f,10,2,4,2,1,0,75,1,912.944652456645,1
125,22,f,10,2,4,2,1,0,90,1,832.726094929967,0
125,22,f,10,2,4,2,1,0,77,1,785.085299135972,1
125,22,f,10,4,2,2,1,0,90,1,1079.24355502473,0
125,22,f,10,4,2,2,1,0,75,1,743.179812194285,1
125,22,f,11,4,1,1,2,0,65,1,1590.65863079741,0
125,22,f,11,1,4,1,2,0,75,1,1230.37347124045,1
125,22,f,11,3,2,2,1,0,75,1,1021.62301996214,1
125,22,f,11,2,4,2,1,0,65,1,1366.98249100664,1
125,22,f,11,3,1,1,2,0,75,1,1476.18277161746,1
125,22,f,11,4,1,1,2,0,65,1,921.549125036108,0
125,22,f,11,3,2,2,1,0,90,1,759.890389192151,0
125,22,f,11,2,3,2,1,0,65,1,893.042225154204,0
125,22,f,12,3,1,1,2,0,65,1,1168.7192028985,1
125,22,f,12,3,1,1,2,0,75,1,1149.14036776099,0
125,22,f,12,1,4,1,2,0,75,1,917.906298334856,1
125,22,f,12,3,2,2,1,0,65,1,722.802259831951,1
125,22,f,12,4,1,1,2,0,75,1,1094.82518174991,1
125,22,f,12,1,4,1,2,0,75,1,707.055516581022,1
125,22,f,12,2,3,2,1,0,65,1,910.297656490002,0
125,22,f,12,3,1,1,2,0,90,1,832.403408345272,0
125,22,f,13,2,3,2,1,0,75,1,843.748452974978,0
125,22,f,13,4,1,1,2,0,90,1,983.646219588991,0
125,22,f,13,4,1,1,2,0,77,1,752.178209932026,0
125,22,f,13,1,3,1,2,0,65,1,906.296825778554,0
125,22,f,13,1,3,1,2,0,65,1,927.391291748791,1
125,22,f,13,3,1,1,2,0,77,1,984.481763531221,0
125,22,f,13,1,3,1,2,0,77,1,905.596212520322,0
125,22,f,13,3,2,2,1,0,65,1,896.383495350165,0
125,22,f,14,3,1,1,2,0,77,1,1384.66897608305,1
125,22,f,14,4,1,1,2,0,75,1,1289.28082849598,1
125,22,f,14,4,2,2,1,0,90,1,714.678647625988,0
125,22,f,14,4,1,1,2,0,75,1,968.423804308259,1
125,22,f,14,4,1,1,2,0,77,1,907.854113062058,0
125,22,f,14,2,3,2,1,0,77,1,910.449793103908,1
125,22,f,14,1,4,1,2,0,65,1,1117.54092897536,0
125,22,f,14,2,3,2,1,0,77,1,1187.5599943487,1
125,22,f,15,1,4,1,2,0,65,1,1032.6314925187,0
125,22,f,15,4,1,1,2,0,77,1,677.046871358471,0
125,22,f,15,4,2,2,1,0,77,1,780.849320759444,0
125,22,f,15,3,2,2,1,0,77,1,841.282873887394,0
125,22,f,15,4,1,1,2,0,65,1,842.358998939744,0
125,22,f,15,2,4,2,1,0,90,1,900.735991057445,1
125,22,f,15,3,2,2,1,0,77,1,778.569686415722,1
125,22,f,15,1,4,1,2,0,90,1,1071.97208897196,0
125,22,f,16,1,3,1,2,0,75,1,975.225276895799,1
125,22,f,16,1,4,1,2,0,75,1,700.722226316429,0
125,22,f,16,4,1,1,2,0,75,1,750.7769834192,0
125,22,f,16,4,2,2,1,0,90,1,1099.80856142647,0
125,22,f,16,2,3,2,1,0,65,1,834.069666492724,0
125,22,f,16,1,3,1,2,0,65,1,1517.99921033671,0
125,22,f,16,4,2,2,1,0,75,1,873.941533656762,0
125,22,f,16,4,2,2,1,0,75,1,697.504416188167,0
125,22,f,17,3,1,1,2,0,77,1,1257.6913510311,0
125,22,f,17,1,4,1,2,0,75,1,769.857148548908,0
125,22,f,17,1,4,1,2,0,75,1,722.006863052229,0
125,22,f,17,4,2,2,1,0,75,1,1183.46438010849,0
125,22,f,17,2,4,2,1,0,77,1,740.883575643238,0
125,22,f,17,1,3,1,2,0,77,1,1123.23156279308,0
125,22,f,17,2,3,2,1,0,75,1,1598.44446349234,0
125,22,f,17,4,1,1,2,0,75,1,782.814720547321,0
125,22,f,18,2,3,2,1,0,65,1,908.579176844796,1
125,22,f,18,1,4,1,2,0,90,1,1085.92518984005,0
125,22,f,18,3,1,1,2,0,65,1,1150.08458070952,0
125,22,f,18,3,1,1,2,0,77,1,840.174751840095,0
125,22,f,18,3,2,2,1,0,90,1,743.720138663775,0
125,22,f,18,2,3,2,1,0,90,1,804.496301028848,0
125,22,f,18,3,2,2,1,0,75,1,837.534698617674,0
125,22,f,18,4,1,1,2,0,75,1,1231.2874983545,0
125,22,f,19,2,3,2,1,0,77,1,860.28485769566,0
125,22,f,19,2,4,2,1,0,75,1,716.119417582377,1
125,22,f,19,2,4,2,1,0,75,1,628.05495754219,1
